 MySQL  localhost:3306 ssl  boats  SQL > select s.* from sailors s
                                      -> where s.rating > 9;
+------+---------+-----+--------+
| sid  | name    | age | rating |
| Bob1348     |  57 | guppy857  |
| Bob1348     |  57 | guppy970  |
| Bob1538     |  57 | guppy63   |
| Bob1538     |  57 | guppy72   |
| Bob1538     |  57 | guppy169  |
| Bob1538     |  57 | guppy202  |
| Bob1579     |  57 | guppy202  |
| Bob1579     |  57 | guppy356  |
| Bob1603     |  57 | guppy215  |
| Bob1603     |  57 | guppy981  |
| Bob1626     |  57 | guppy16   |
| Bob1626     |  57 | guppy677  |
| Bob1626     |  57 | guppy965  |
| Bob1760     |  57 | guppy97   |
| Bob1760     |  57 | guppy404  |
| Bob1760     |  57 | guppy539  |
| Bob1893     |  57 | guppy89   |
| Bob1893     |  57 | guppy361  |
| Bob1893     |  57 | guppy631  |
| Bob1938     |  57 | guppy23   |
| Bob1938     |  57 | guppy392  |
| Bob1938     |  57 | guppy660  |
| Bob1938     |  57 | guppy851  |
| Bob12       |  58 | guppy16   |
| Bob12       |  58 | guppy343  |
| Bob12       |  58 | guppy576  |
| Bob104      |  58 | guppy61   |
| Bob104      |  58 | guppy202  |
| Bob104      |  58 | guppy271  |
| Bob104      |  58 | guppy550  |
| Bob104      |  58 | guppy600  |
| Bob228      |  58 | guppy693  |
| Bob228      |  58 | guppy993  |
| Bob282      |  58 | guppy130  |
| Bob282      |  58 | guppy131  |
| Bob282      |  58 | guppy397  |
| Bob282      |  58 | guppy400  |
| Bob282      |  58 | guppy517  |
| Bob282      |  58 | guppy627  |
| Bob282      |  58 | guppy755  |
| Bob282      |  58 | guppy867  |
| Bob329      |  58 | guppy55   |
| Bob329      |  58 | guppy214  |
| Bob329      |  58 | guppy250  |
| Bob329      |  58 | guppy726  |
| Bob329      |  58 | guppy861  |
| Bob411      |  58 | guppy3    |
| Bob411      |  58 | guppy190  |
| Bob411      |  58 | guppy412  |
| Bob411      |  58 | guppy474  |
| Bob469      |  58 | guppy807  |
| Bob469      |  58 | guppy906  |
| Bob497      |  58 | guppy16   |
| Bob497      |  58 | guppy141  |
| Bob497      |  58 | guppy337  |
| Bob497      |  58 | guppy567  |
| Bob497      |  58 | guppy887  |
| Bob669      |  58 | guppy135  |
| Bob669      |  58 | guppy360  |
| Bob669      |  58 | guppy767  |
| Bob669      |  58 | guppy788  |
| Bob740      |  58 | guppy47   |
| Bob740      |  58 | guppy300  |
| Bob740      |  58 | guppy840  |
| Bob826      |  58 | guppy181  |
| Bob826      |  58 | guppy409  |
| Bob826      |  58 | guppy445  |
| Bob826      |  58 | guppy508  |
| Bob826      |  58 | guppy511  |
| Bob826      |  58 | guppy517  |
| Bob826      |  58 | guppy592  |
| Bob826      |  58 | guppy807  |
| Bob826      |  58 | guppy923  |
| Bob826      |  58 | guppy969  |
| Bob857      |  58 | guppy36   |
| Bob857      |  58 | guppy188  |
| Bob857      |  58 | guppy442  |
| Bob857      |  58 | guppy694  |
| Bob857      |  58 | guppy735  |
| Bob920      |  58 | guppy70   |
| Bob920      |  58 | guppy88   |
| Bob920      |  58 | guppy97   |
| Bob920      |  58 | guppy312  |
| Bob920      |  58 | guppy478  |
| Bob920      |  58 | guppy758  |
| Bob920      |  58 | guppy796  |
| Bob1088     |  58 | guppy103  |
| Bob1088     |  58 | guppy113  |
| Bob1088     |  58 | guppy128  |
| Bob1088     |  58 | guppy137  |
| Bob1088     |  58 | guppy165  |
| Bob1088     |  58 | guppy248  |
| Bob1088     |  58 | guppy253  |
| Bob1088     |  58 | guppy529  |
| Bob1088     |  58 | guppy642  |
| Bob1099     |  58 | guppy330  |
| Bob1099     |  58 | guppy448  |
| Bob1099     |  58 | guppy636  |
| Bob1099     |  58 | guppy681  |
| Bob1099     |  58 | guppy686  |
| Bob1099     |  58 | guppy700  |
| Bob1128     |  58 | guppy118  |
| Bob1128     |  58 | guppy376  |
| Bob1128     |  58 | guppy519  |
| Bob1128     |  58 | guppy663  |
| Bob1128     |  58 | guppy798  |
| Bob1188     |  58 | guppy74   |
| Bob1188     |  58 | guppy318  |
| Bob1188     |  58 | guppy389  |
| Bob1188     |  58 | guppy431  |
| Bob1188     |  58 | guppy719  |
| Bob1188     |  58 | guppy822  |
| Bob1188     |  58 | guppy856  |
| Bob1188     |  58 | guppy945  |
| Bob1214     |  58 | guppy241  |
| Bob1214     |  58 | guppy260  |
| Bob1214     |  58 | guppy309  |
| Bob1214     |  58 | guppy322  |
| Bob1214     |  58 | guppy535  |
| Bob1214     |  58 | guppy632  |
| Bob1285     |  58 | guppy186  |
| Bob1285     |  58 | guppy310  |
| Bob1285     |  58 | guppy438  |
| Bob1285     |  58 | guppy472  |
| Bob1311     |  58 | guppy37   |
| Bob1311     |  58 | guppy56   |
| Bob1311     |  58 | guppy194  |
| Bob1311     |  58 | guppy302  |
| Bob1311     |  58 | guppy524  |
| Bob1311     |  58 | guppy587  |
| Bob1311     |  58 | guppy868  |
| Bob1311     |  58 | guppy942  |
| Bob1400     |  58 | guppy108  |
| Bob1400     |  58 | guppy156  |
| Bob1400     |  58 | guppy256  |
| Bob1400     |  58 | guppy509  |
| Bob1400     |  58 | guppy639  |
| Bob1400     |  58 | guppy651  |
| Bob1408     |  58 | guppy50   |
| Bob1408     |  58 | guppy407  |
| Bob1408     |  58 | guppy558  |
| Bob1408     |  58 | guppy790  |
| Bob1408     |  58 | guppy930  |
| Bob1408     |  58 | guppy947  |
| Bob1521     |  58 | guppy180  |
| Bob1521     |  58 | guppy253  |
| Bob1521     |  58 | guppy341  |
| Bob1521     |  58 | guppy348  |
| Bob1521     |  58 | guppy475  |
| Bob1521     |  58 | guppy666  |
| Bob1521     |  58 | guppy697  |
| Bob1588     |  58 | guppy63   |
| Bob1588     |  58 | guppy189  |
| Bob1588     |  58 | guppy406  |
| Bob1588     |  58 | guppy877  |
| Bob1601     |  58 | guppy296  |
| Bob1601     |  58 | guppy666  |
| Bob1601     |  58 | guppy827  |
| Bob1601     |  58 | guppy875  |
| Bob1606     |  58 | guppy66   |
| Bob1606     |  58 | guppy868  |
| Bob1644     |  58 | guppy258  |
| Bob1644     |  58 | guppy262  |
| Bob1644     |  58 | guppy356  |
| Bob1644     |  58 | guppy486  |
| Bob1644     |  58 | guppy681  |
| Bob1644     |  58 | guppy717  |
| Bob1644     |  58 | guppy852  |
| Bob1645     |  58 | guppy8    |
| Bob1645     |  58 | guppy385  |
| Bob1645     |  58 | guppy534  |
| Bob1645     |  58 | guppy558  |
| Bob1645     |  58 | guppy620  |
| Bob1645     |  58 | guppy962  |
| Bob1712     |  58 | guppy14   |
| Bob1712     |  58 | guppy67   |
| Bob1712     |  58 | guppy345  |
| Bob1712     |  58 | guppy840  |
| Bob1712     |  58 | guppy903  |
| Bob1712     |  58 | guppy907  |
| Bob1940     |  58 | guppy174  |
| Bob1940     |  58 | guppy430  |
| Bob1940     |  58 | guppy499  |
| Bob1940     |  58 | guppy563  |
| Bob1940     |  58 | guppy899  |
| Bob182      |  59 | guppy267  |
| Bob182      |  59 | guppy278  |
| Bob182      |  59 | guppy436  |
| Bob182      |  59 | guppy447  |
| Bob182      |  59 | guppy673  |
| Bob182      |  59 | guppy949  |
| Bob232      |  59 | guppy99   |
| Bob232      |  59 | guppy108  |
| Bob232      |  59 | guppy146  |
| Bob232      |  59 | guppy165  |
| Bob232      |  59 | guppy191  |
| Bob232      |  59 | guppy581  |
| Bob232      |  59 | guppy970  |
| Bob266      |  59 | guppy13   |
| Bob266      |  59 | guppy152  |
| Bob266      |  59 | guppy190  |
| Bob266      |  59 | guppy225  |
| Bob266      |  59 | guppy360  |
| Bob266      |  59 | guppy883  |
| Bob266      |  59 | guppy970  |
| Bob352      |  59 | guppy95   |
| Bob352      |  59 | guppy103  |
| Bob352      |  59 | guppy124  |
| Bob352      |  59 | guppy490  |
| Bob352      |  59 | guppy564  |
| Bob352      |  59 | guppy735  |
| Bob352      |  59 | guppy743  |
| Bob352      |  59 | guppy794  |
| Bob352      |  59 | guppy839  |
| Bob458      |  59 | guppy133  |
| Bob458      |  59 | guppy351  |
| Bob458      |  59 | guppy526  |
| Bob458      |  59 | guppy708  |
| Bob458      |  59 | guppy720  |
| Bob458      |  59 | guppy891  |
| Bob538      |  59 | guppy16   |
| Bob538      |  59 | guppy48   |
| Bob538      |  59 | guppy274  |
| Bob538      |  59 | guppy432  |
| Bob538      |  59 | guppy518  |
| Bob599      |  59 | guppy110  |
| Bob599      |  59 | guppy506  |
| Bob599      |  59 | guppy539  |
| Bob599      |  59 | guppy596  |
| Bob612      |  59 | guppy482  |
| Bob612      |  59 | guppy833  |
| Bob612      |  59 | guppy842  |
| Bob772      |  59 | guppy57   |
| Bob772      |  59 | guppy164  |
| Bob772      |  59 | guppy266  |
| Bob833      |  59 | guppy413  |
| Bob833      |  59 | guppy548  |
| Bob833      |  59 | guppy649  |
| Bob833      |  59 | guppy699  |
| Bob833      |  59 | guppy703  |
| Bob833      |  59 | guppy721  |
| Bob833      |  59 | guppy743  |
| Bob833      |  59 | guppy753  |
| Bob833      |  59 | guppy837  |
| Bob850      |  59 | guppy82   |
| Bob850      |  59 | guppy386  |
| Bob850      |  59 | guppy468  |
| Bob850      |  59 | guppy597  |
| Bob850      |  59 | guppy774  |
| Bob898      |  59 | guppy275  |
| Bob898      |  59 | guppy293  |
| Bob898      |  59 | guppy680  |
| Bob898      |  59 | guppy850  |
| Bob919      |  59 | guppy99   |
| Bob919      |  59 | guppy174  |
| Bob919      |  59 | guppy616  |
| Bob919      |  59 | guppy695  |
| Bob919      |  59 | guppy865  |
| Bob919      |  59 | guppy956  |
| Bob963      |  59 | guppy279  |
| Bob963      |  59 | guppy462  |
| Bob963      |  59 | guppy549  |
| Bob963      |  59 | guppy800  |
| Bob1011     |  59 | guppy237  |
| Bob1011     |  59 | guppy340  |
| Bob1011     |  59 | guppy350  |
| Bob1011     |  59 | guppy422  |
| Bob1011     |  59 | guppy457  |
| Bob1011     |  59 | guppy477  |
| Bob1011     |  59 | guppy877  |
| Bob1042     |  59 | guppy15   |
| Bob1042     |  59 | guppy370  |
| Bob1042     |  59 | guppy374  |
| Bob1042     |  59 | guppy433  |
| Bob1042     |  59 | guppy483  |
| Bob1042     |  59 | guppy810  |
| Bob1054     |  59 | guppy17   |
| Bob1054     |  59 | guppy222  |
| Bob1054     |  59 | guppy386  |
| Bob1054     |  59 | guppy610  |
| Bob1054     |  59 | guppy696  |
| Bob1111     |  59 | guppy31   |
| Bob1111     |  59 | guppy74   |
| Bob1111     |  59 | guppy611  |
| Bob1111     |  59 | guppy735  |
| Bob1111     |  59 | guppy775  |
| Bob1111     |  59 | guppy791  |
| Bob1236     |  59 | guppy192  |
| Bob1236     |  59 | guppy333  |
| Bob1236     |  59 | guppy639  |
| Bob1236     |  59 | guppy734  |
| Bob1236     |  59 | guppy970  |
| Bob1236     |  59 | guppy984  |
| Bob1332     |  59 | guppy467  |
| Bob1332     |  59 | guppy469  |
| Bob1332     |  59 | guppy546  |
| Bob1332     |  59 | guppy780  |
| Bob1332     |  59 | guppy910  |
| Bob1376     |  59 | guppy177  |
| Bob1376     |  59 | guppy211  |
| Bob1376     |  59 | guppy863  |
| Bob1439     |  59 | guppy452  |
| Bob1439     |  59 | guppy472  |
| Bob1439     |  59 | guppy637  |
| Bob1528     |  59 | guppy206  |
| Bob1528     |  59 | guppy356  |
| Bob1528     |  59 | guppy481  |
| Bob1528     |  59 | guppy682  |
| Bob1528     |  59 | guppy689  |
| Bob1528     |  59 | guppy732  |
| Bob1528     |  59 | guppy757  |
| Bob1528     |  59 | guppy839  |
| Bob1537     |  59 | guppy255  |
| Bob1537     |  59 | guppy566  |
| Bob1537     |  59 | guppy904  |
| Bob1537     |  59 | guppy951  |
| Bob1537     |  59 | guppy952  |
| Bob1608     |  59 | guppy46   |
| Bob1608     |  59 | guppy170  |
| Bob1608     |  59 | guppy228  |
| Bob1608     |  59 | guppy279  |
| Bob1608     |  59 | guppy380  |
| Bob1608     |  59 | guppy396  |
| Bob1608     |  59 | guppy413  |
| Bob1608     |  59 | guppy512  |
| Bob1925     |  59 | guppy163  |
| Bob1925     |  59 | guppy174  |
| Bob1925     |  59 | guppy386  |
| Bob1925     |  59 | guppy414  |
| Bob1925     |  59 | guppy516  |
| Bob1925     |  59 | guppy710  |
| Bob1925     |  59 | guppy883  |
| Bob1925     |  59 | guppy903  |
| Bob1976     |  59 | guppy40   |
| Bob1976     |  59 | guppy120  |
| Bob1976     |  59 | guppy236  |
| Bob1976     |  59 | guppy262  |
| Bob1976     |  59 | guppy435  |
| Bob1976     |  59 | guppy561  |
| Bob270      |  60 | guppy82   |
| Bob270      |  60 | guppy109  |
| Bob270      |  60 | guppy289  |
| Bob270      |  60 | guppy352  |
| Bob270      |  60 | guppy494  |
| Bob270      |  60 | guppy532  |
| Bob270      |  60 | guppy832  |
| Bob318      |  60 | guppy88   |
| Bob318      |  60 | guppy248  |
| Bob318      |  60 | guppy250  |
| Bob318      |  60 | guppy521  |
| Bob318      |  60 | guppy525  |
| Bob318      |  60 | guppy988  |
| Bob322      |  60 | guppy95   |
| Bob322      |  60 | guppy282  |
| Bob322      |  60 | guppy343  |
| Bob322      |  60 | guppy347  |
| Bob322      |  60 | guppy397  |
| Bob322      |  60 | guppy416  |
| Bob322      |  60 | guppy487  |
| Bob322      |  60 | guppy555  |
| Bob322      |  60 | guppy625  |
| Bob322      |  60 | guppy998  |
| Bob335      |  60 | guppy72   |
| Bob335      |  60 | guppy490  |
| Bob335      |  60 | guppy493  |
| Bob335      |  60 | guppy608  |
| Bob335      |  60 | guppy939  |
| Bob367      |  60 | guppy126  |
| Bob367      |  60 | guppy143  |
| Bob367      |  60 | guppy420  |
| Bob367      |  60 | guppy454  |
| Bob367      |  60 | guppy463  |
| Bob367      |  60 | guppy777  |
| Bob522      |  60 | guppy551  |
| Bob522      |  60 | guppy727  |
| Bob522      |  60 | guppy842  |
| Bob522      |  60 | guppy898  |
| Bob522      |  60 | guppy943  |
| Bob522      |  60 | guppy980  |
| Bob523      |  60 | guppy960  |
| Bob523      |  60 | guppy987  |
| Bob542      |  60 | guppy5    |
| Bob542      |  60 | guppy506  |
| Bob542      |  60 | guppy557  |
| Bob542      |  60 | guppy750  |
| Bob542      |  60 | guppy993  |
| Bob604      |  60 | guppy77   |
| Bob604      |  60 | guppy219  |
| Bob604      |  60 | guppy539  |
| Bob604      |  60 | guppy718  |
| Bob604      |  60 | guppy756  |
| Bob828      |  60 | guppy11   |
| Bob828      |  60 | guppy31   |
| Bob828      |  60 | guppy598  |
| Bob973      |  60 | guppy99   |
| Bob973      |  60 | guppy174  |
| Bob973      |  60 | guppy199  |
| Bob973      |  60 | guppy850  |
| Bob973      |  60 | guppy909  |
| Bob973      |  60 | guppy970  |
| Bob1005     |  60 | guppy2    |
| Bob1005     |  60 | guppy131  |
| Bob1005     |  60 | guppy297  |
| Bob1005     |  60 | guppy394  |
| Bob1005     |  60 | guppy485  |
| Bob1005     |  60 | guppy925  |
| Bob1051     |  60 | guppy20   |
| Bob1051     |  60 | guppy495  |
| Bob1051     |  60 | guppy549  |
| Bob1051     |  60 | guppy715  |
| Bob1051     |  60 | guppy721  |
| Bob1134     |  60 | guppy353  |
| Bob1134     |  60 | guppy488  |
| Bob1134     |  60 | guppy551  |
| Bob1134     |  60 | guppy879  |
| Bob1134     |  60 | guppy897  |
| Bob1239     |  60 | guppy136  |
| Bob1398     |  60 | guppy168  |
| Bob1398     |  60 | guppy211  |
| Bob1398     |  60 | guppy268  |
| Bob1398     |  60 | guppy690  |
| Bob1444     |  60 | guppy74   |
| Bob1444     |  60 | guppy353  |
| Bob1444     |  60 | guppy396  |
| Bob1444     |  60 | guppy557  |
| Bob1444     |  60 | guppy575  |
| Bob1444     |  60 | guppy633  |
| Bob1444     |  60 | guppy785  |
| Bob1444     |  60 | guppy821  |
| Bob1453     |  60 | guppy407  |
| Bob1453     |  60 | guppy537  |
| Bob1453     |  60 | guppy741  |
| Bob1453     |  60 | guppy743  |
| Bob1453     |  60 | guppy757  |
| Bob1475     |  60 | guppy136  |
| Bob1475     |  60 | guppy290  |
| Bob1475     |  60 | guppy308  |
| Bob1475     |  60 | guppy415  |
| Bob1475     |  60 | guppy513  |
| Bob1475     |  60 | guppy530  |
| Bob1475     |  60 | guppy810  |
| Bob1475     |  60 | guppy887  |
| Bob1487     |  60 | guppy103  |
| Bob1487     |  60 | guppy113  |
| Bob1487     |  60 | guppy917  |
| Bob1487     |  60 | guppy936  |
| Bob1491     |  60 | guppy320  |
| Bob1491     |  60 | guppy414  |
| Bob1491     |  60 | guppy693  |
| Bob1491     |  60 | guppy851  |
| Bob1513     |  60 | guppy35   |
| Bob1513     |  60 | guppy124  |
| Bob1513     |  60 | guppy178  |
| Bob1513     |  60 | guppy242  |
| Bob1513     |  60 | guppy250  |
| Bob1513     |  60 | guppy305  |
| Bob1513     |  60 | guppy464  |
| Bob1568     |  60 | guppy23   |
| Bob1568     |  60 | guppy280  |
| Bob1568     |  60 | guppy367  |
| Bob1568     |  60 | guppy398  |
| Bob1568     |  60 | guppy434  |
| Bob1568     |  60 | guppy588  |
| Bob1568     |  60 | guppy616  |
| Bob1568     |  60 | guppy658  |
| Bob1568     |  60 | guppy692  |
| Bob1568     |  60 | guppy804  |
| Bob1568     |  60 | guppy948  |
| Bob1568     |  60 | guppy984  |
| Bob1756     |  60 | guppy35   |
| Bob1756     |  60 | guppy197  |
| Bob1756     |  60 | guppy265  |
| Bob1756     |  60 | guppy681  |
| Bob1756     |  60 | guppy926  |
| Bob1757     |  60 | guppy114  |
| Bob1757     |  60 | guppy134  |
| Bob1757     |  60 | guppy320  |
| Bob1757     |  60 | guppy493  |
| Bob1757     |  60 | guppy905  |
| Bob1757     |  60 | guppy972  |
| Bob1782     |  60 | guppy167  |
| Bob1782     |  60 | guppy198  |
| Bob1782     |  60 | guppy410  |
| Bob1782     |  60 | guppy474  |
| Bob1782     |  60 | guppy546  |
| Bob1782     |  60 | guppy599  |
| Bob1782     |  60 | guppy981  |
| Bob1909     |  60 | guppy38   |
| Bob1909     |  60 | guppy559  |
| Bob1909     |  60 | guppy573  |
| Bob1909     |  60 | guppy578  |
| Bob1919     |  60 | guppy72   |
| Bob1919     |  60 | guppy378  |
| Bob1919     |  60 | guppy506  |
| Bob1919     |  60 | guppy994  |
| Bob1922     |  60 | guppy245  |
| Bob1922     |  60 | guppy265  |
| Bob1922     |  60 | guppy279  |
| Bob1922     |  60 | guppy717  |
| Bob1922     |  60 | guppy928  |
| Bob1922     |  60 | guppy978  |
| Bob1957     |  60 | guppy112  |
| Bob1957     |  60 | guppy422  |
| Bob1957     |  60 | guppy717  |
| Bob1957     |  60 | guppy761  |
| Bob92       |  61 | guppy29   |
| Bob92       |  61 | guppy273  |
| Bob92       |  61 | guppy449  |
| Bob92       |  61 | guppy513  |
| Bob153      |  61 | guppy857  |
| Bob153      |  61 | guppy983  |
| Bob156      |  61 | guppy362  |
| Bob156      |  61 | guppy618  |
| Bob156      |  61 | guppy902  |
| Bob156      |  61 | guppy915  |
| Bob156      |  61 | guppy977  |
| Bob188      |  61 | guppy166  |
| Bob188      |  61 | guppy176  |
| Bob188      |  61 | guppy456  |
| Bob188      |  61 | guppy615  |
| Bob188      |  61 | guppy967  |
| Bob243      |  61 | guppy279  |
| Bob243      |  61 | guppy899  |
| Bob341      |  61 | guppy33   |
| Bob341      |  61 | guppy38   |
| Bob341      |  61 | guppy403  |
| Bob498      |  61 | guppy314  |
| Bob498      |  61 | guppy584  |
| Bob498      |  61 | guppy697  |
| Bob498      |  61 | guppy817  |
| Bob602      |  61 | guppy452  |
| Bob776      |  61 | guppy6    |
| Bob776      |  61 | guppy66   |
